"build_time_min","deploy_time_min","commit_size_loc","num_bugs","test_coverage_pct","ticket_resolution_h","team","module","priority","deploy_status"
29.94,13.26,152,2,89.57,3.37,"Beta","ui","media","success"
22.03,17.43,144,0,43.72,68.32,"Gamma","auth","baja","success"
8.5,2.83,133,1,64.43,26.26,"Beta","api","media","success"
13.34,17.18,139,0,53.84,47.79,"Alpha","database","media","rolled_back"
32.51,7.07,143,2,64.59,10.15,"Beta","ui","baja","success"
28.18,16.59,145,1,40.92,27.52,"Alpha","auth","alta","success"
7.25,18.97,141,1,40.03,17.1,"Delta","database","baja","success"
4.55,4.66,150,0,41.57,3.12,"Delta","auth","baja","success"
43.53,14.76,156,3,69.5,81.15,"Beta","ui","media","rolled_back"
17.52,11.31,137,1,90.09,25.01,"Beta","api","baja","success"
30.97,3.78,151,2,58.81,8.91,"Delta","core","media","failed"
38.3,5.78,160,0,43.25,44,"Alpha","ui","media","success"
12.01,2.64,134,2,71.03,6.6,"Gamma","api","baja","success"
3.03,1.89,152,1,58.27,1.98,"Delta","database","media","success"
27.39,3.79,154,1,84.8,11.63,"Beta","api","alta","success"
37.87,12.68,139,0,87.58,21.71,"Alpha","database","media","success"
17.26,14.52,153,1,69.04,4.09,"Gamma","core","baja","success"
15.95,12.94,159,0,76.27,100.55,"Beta","database","baja","success"
29.55,13.52,140,0,94.5,1.77,"Gamma","api","baja","success"
43.2,2.3,149,1,84.93,55.85,"Alpha","api","media","success"
27.43,6.05,170,1,96.67,44.71,"Gamma","api","media","success"
23.7,19.04,143,0,64.92,22.31,"Beta","core","media","success"
8.25,7.45,159,1,62.19,5.48,"Gamma","auth","alta","success"
38.29,3.57,156,1,69.22,40.13,"Delta","ui","alta","success"
10.83,16.8,160,4,65.3,0.23,"Alpha","api","baja","failed"
30.64,16.98,145,0,45.03,9.16,"Alpha","database","alta","success"
28.37,7.9,157,0,86.05,104.07,"Alpha","api","baja","success"
3.67,13.8,156,1,68.3,35.26,"Alpha","ui","media","success"
42.8,9.8,160,1,63.85,37.05,"Alpha","api","baja","success"
26.84,3.45,159,1,87.23,19.66,"Beta","api","baja","success"
38.95,12.94,164,2,78.83,0.83,"Alpha","core","baja","rolled_back"
24.05,16.59,148,0,70.02,2.42,"Alpha","database","baja","rolled_back"
13.08,8.84,171,0,73.86,5.19,"Alpha","auth","baja","success"
27.49,9.19,149,0,97.86,66.03,"Beta","database","baja","failed"
36.11,5.01,134,4,87.47,91.7,"Gamma","ui","media","failed"
31.48,2.02,145,2,63.43,17.5,"Alpha","auth","baja","success"
22.41,7.13,150,1,68.45,11.64,"Gamma","database","baja","success"
21.77,4.89,139,0,84.78,0.42,"Beta","ui","media","success"
28.4,3.23,144,1,46.84,16.88,"Alpha","database","media","rolled_back"
21.04,11.59,141,2,48.75,100.44,"Delta","core","baja","success"
27.72,13.77,155,1,92.04,55.1,"Beta","database","baja","success"
1.7,6.88,151,0,51.31,11.47,"Alpha","api","critica","success"
44.78,18.22,154,3,86.58,9.82,"Gamma","api","media","success"
19.18,5.26,147,0,43.1,10.59,"Beta","database","media","success"
6.63,12.13,153,0,67.83,17.89,"Beta","api","media","success"
39.32,13.54,119,2,89.86,9.51,"Alpha","auth","baja","success"
25,15.94,147,4,50.95,30.77,"Alpha","api","baja","success"
39.85,9.12,162,1,43.22,2.04,"Beta","core","media","success"
3.13,5.52,157,0,63.36,18.36,"Alpha","ui","media","success"
39.84,11.45,153,1,47.71,90.38,"Gamma","api","baja","success"
32.92,9.16,159,3,65.95,26.12,"Alpha","core","alta","rolled_back"
34.99,11.49,138,0,61.93,17.27,"Beta","core","media","success"
39.07,9.19,150,1,44.16,97.59,"Alpha","auth","baja","success"
23.28,18.93,146,3,40.09,25.11,"Alpha","core","baja","success"
41.78,1.99,150,2,55.97,14.18,"Beta","ui","baja","success"
10.55,6.89,154,1,63.69,12.46,"Gamma","database","alta","success"
2.68,10.94,154,1,63.57,48.22,"Delta","auth","baja","success"
15.24,13.65,164,1,42.65,36.82,"Alpha","ui","media","success"
30.21,13.84,171,1,50.29,20.86,"Gamma","api","media","success"
15.19,0.61,133,0,96.83,73.45,"Beta","ui","critica","success"
42.58,15.18,167,1,66.64,17.91,"Gamma","ui","media","success"
35.39,5.7,169,0,69.2,6.31,"Alpha","core","media","success"
16.27,18.16,138,2,75.27,36.21,"Beta","ui","media","failed"
22.45,9.91,164,0,72.4,49.86,"Delta","core","media","success"
19.6,1.87,134,3,93.84,31.81,"Beta","api","baja","success"
35.27,7.4,147,0,94.23,9.49,"Beta","ui","baja","success"
22.62,14.77,139,1,53.42,9.82,"Gamma","ui","baja","success"
2.17,10.02,141,1,55.23,11.63,"Delta","core","alta","success"
29.45,15.39,141,0,45.39,8.04,"Alpha","api","media","success"
11.72,5.79,135,0,84.08,1.21,"Alpha","core","media","success"
34,8.63,147,2,54.32,11.13,"Delta","ui","baja","success"
14.36,14.89,143,3,71.68,26.89,"Alpha","api","critica","success"
40.92,14.67,158,2,79.75,63.61,"Delta","core","baja","success"
38.62,4.58,134,1,79.78,19.07,"Beta","api","media","success"
21.6,2.03,148,3,75.3,22.42,"Alpha","core","baja","success"
4.6,10.75,130,1,41.71,25.39,"Beta","auth","media","success"
26.63,11.91,152,2,49.07,1.29,"Delta","auth","alta","success"
26.71,2.16,139,2,90.94,3.97,"Gamma","core","media","success"
44.72,0.52,158,0,45.71,1.5,"Beta","database","alta","success"
16.08,3.86,133,1,89.21,15.98,"Beta","core","alta","success"
30.51,12.64,148,2,86.53,2.59,"Gamma","api","media","success"
42.33,14.52,161,1,99.01,19.86,"Delta","database","baja","success"
26.51,18.93,154,1,94.04,1.17,"Beta","auth","baja","success"
31.59,9.8,147,2,66.05,37.46,"Gamma","auth","media","rolled_back"
5.4,18.8,157,1,89.63,45.76,"Gamma","core","media","success"
39.19,8.18,151,1,76.95,25.36,"Beta","auth","critica","success"
23.3,0.58,140,0,83.6,13.9,"Delta","core","media","success"
11.21,0.87,147,1,70.51,3.34,"Alpha","database","alta","success"
19.44,14.22,160,0,51.67,16.7,"Beta","database","baja","success"
40.05,19.22,155,4,97.33,43.78,"Beta","database","media","success"
23.06,7.58,166,1,98.21,16.1,"Alpha","ui","alta","success"
30.76,7.89,155,2,44.4,57.36,"Delta","ui","media","rolled_back"
13.79,10.06,158,3,97.86,13.23,"Delta","database","media","success"
37.04,18.6,139,1,52.07,7.52,"Beta","database","baja","success"
12.21,0.76,139,1,55.96,5.04,"Gamma","auth","media","failed"
17.58,2.63,172,1,68.05,7.55,"Gamma","core","alta","success"
11.75,13.17,160,0,74.98,1.19,"Beta","database","media","failed"
42.21,4.91,170,3,41.74,23.49,"Alpha","ui","alta","success"
19.56,6.33,150,3,56.89,16.48,"Alpha","auth","baja","success"
7.48,17.3,139,1,67.12,0.92,"Gamma","api","alta","success"
41.27,13.09,161,1,61.58,54.68,"Beta","core","media","success"
16.62,7.32,175,2,74.18,2.14,"Gamma","core","baja","rolled_back"
38.6,8.77,154,1,87.81,4.19,"Alpha","ui","baja","success"
7.7,10,149,2,89.42,52.35,"Delta","core","alta","success"
17.14,3.48,179,0,52.28,31.82,"Alpha","core","alta","success"
12.18,11.1,147,0,93.55,8.05,"Beta","core","baja","success"
3.5,12.79,151,1,57.39,2.5,"Delta","database","alta","success"
35.63,8.6,144,0,42.71,37.88,"Beta","api","media","success"
10.16,14.62,160,0,40.68,2.64,"Alpha","api","media","success"
18.55,18.55,148,2,96.75,33.82,"Delta","core","baja","success"
15.57,10.67,158,2,87.5,43.97,"Delta","auth","alta","success"
27.69,9.01,140,5,59.04,25.24,"Delta","database","critica","rolled_back"
25.05,14.44,137,2,63.44,14.1,"Delta","auth","media","success"
44.6,5.7,158,3,92.1,41.69,"Alpha","core","baja","success"
12.54,6.77,150,2,40.75,45.85,"Beta","ui","critica","success"
33.48,2.99,140,1,54.3,78.8,"Gamma","api","alta","success"
44.03,18.06,150,2,97.96,4.54,"Delta","ui","baja","success"
25.78,19.35,150,1,83.91,66.68,"Beta","database","baja","success"
18.58,7.52,142,1,88.79,20.75,"Delta","core","baja","success"
37.37,10.6,144,5,64.51,13.76,"Gamma","core","media","failed"
6.39,5.98,147,2,40.8,49.53,"Beta","auth","critica","success"
24.81,3.69,134,3,77.6,22,"Beta","database","media","success"
20.81,17.1,163,0,57.17,33.95,"Beta","ui","baja","success"
13.42,8.74,119,2,56.73,20.5,"Beta","database","baja","success"
8.35,17.42,137,2,77.63,7.43,"Gamma","ui","critica","success"
39.42,12.62,172,1,63.69,1.86,"Alpha","auth","media","success"
25.95,15.16,151,2,55.41,7.24,"Gamma","api","alta","success"
25.46,1.04,155,2,92.73,0.82,"Alpha","ui","media","success"
27.27,11.95,150,0,72.85,4.26,"Alpha","core","media","success"
33.16,1.37,172,3,67.13,23.29,"Alpha","ui","baja","success"
29.29,18.92,151,1,98.51,58.72,"Beta","auth","baja","success"
28.23,9.26,147,1,60.3,44.47,"Gamma","core","alta","success"
3.78,3.54,132,1,47.81,45.68,"Delta","database","media","success"
26.08,11.53,138,0,63.05,50.05,"Beta","ui","alta","success"
27.05,17.51,146,1,81.34,23.72,"Gamma","core","baja","success"
28.84,1.73,149,1,75.66,3.13,"Delta","auth","media","success"
28.55,19.16,137,0,95.94,28.27,"Delta","database","media","success"
5.08,17.3,173,0,49.22,8.48,"Alpha","api","alta","success"
4.88,10.67,143,2,41.36,40.14,"Alpha","api","media","failed"
31.39,16.84,153,1,92.21,18.74,"Gamma","core","media","success"
37.62,14.56,130,1,76.54,7.8,"Beta","core","baja","success"
7.85,19.96,156,0,61.57,1.04,"Gamma","core","baja","success"
35.58,14.71,135,1,67.38,23.41,"Gamma","auth","alta","success"
22.66,10.26,139,1,60.54,41.14,"Delta","auth","alta","success"
44.53,17.73,149,0,65.57,10.64,"Beta","database","critica","success"
23.21,4.23,162,0,63.78,13.06,"Gamma","ui","critica","success"
25.96,4.31,129,2,48.79,17.54,"Alpha","api","media","success"
17.95,1.76,135,0,47.67,47.69,"Beta","core","media","success"
24.06,16.39,147,0,57.91,11.97,"Gamma","core","baja","success"
4.73,14.16,151,2,86.49,46.63,"Beta","database","media","success"
24.92,1.35,162,1,51.88,2.88,"Gamma","core","alta","success"
43.31,18.43,155,1,50.19,23.42,"Alpha","auth","baja","success"
24.46,19.63,147,3,99.7,46.73,"Beta","database","baja","success"
20.52,16.41,155,2,91.44,1.86,"Beta","database","media","success"
2.9,6.04,148,0,72.58,5.06,"Beta","auth","baja","success"
3.14,9.29,151,2,47.17,37.68,"Beta","auth","media","success"
3.56,7.83,146,1,42.32,54.03,"Alpha","database","alta","success"
8.5,1.68,151,4,41.78,33.09,"Beta","core","media","success"
21.91,12.24,156,0,40.11,57.94,"Beta","core","media","success"
36.56,6.89,161,0,64.5,16.03,"Delta","core","alta","rolled_back"
13.71,2.56,145,0,81.05,26.66,"Gamma","ui","baja","rolled_back"
34.33,0.52,156,1,61.54,9.89,"Gamma","ui","baja","success"
24.2,8.23,164,1,68.96,2.14,"Delta","core","media","success"
14.07,6.95,139,5,67.67,5.62,"Gamma","api","baja","success"
2.26,10.73,158,4,94.96,5.05,"Gamma","ui","media","success"
30.57,7.97,142,2,65.45,3.66,"Gamma","core","critica","success"
4.41,7.66,151,0,71.1,67.24,"Gamma","ui","baja","success"
37.88,0.86,157,3,43.19,36.95,"Beta","database","media","success"
7.39,19.58,182,0,59.68,20.52,"Alpha","core","media","success"
30.03,11.22,141,2,98.2,5.96,"Gamma","ui","media","success"
37.95,1.22,144,2,44.2,4.12,"Gamma","api","alta","success"
12.71,10.52,141,0,56.83,2.22,"Gamma","auth","alta","success"
7.42,9.43,149,1,70.27,11.14,"Alpha","auth","media","success"
34.71,10.45,133,2,88.72,1.72,"Beta","core","media","success"
10.72,17.68,141,1,88.14,24.91,"Alpha","database","baja","success"
13.16,1.45,136,0,86.94,31.93,"Alpha","ui","media","success"
24.63,4.43,157,0,49.51,5.78,"Beta","auth","media","success"
22.12,1.52,138,3,49.4,0.72,"Beta","core","media","success"
17.74,9.17,173,1,69.74,49.85,"Beta","database","baja","success"
35.23,2.91,151,1,66.53,1.39,"Alpha","core","alta","failed"
25.78,19.49,141,1,52.91,17.83,"Gamma","api","media","rolled_back"
8.25,2.9,134,0,84.99,0.37,"Delta","database","alta","success"
44.54,1.1,166,1,73.91,32.38,"Delta","core","critica","success"
12.13,10.13,149,1,76.37,5.23,"Gamma","api","media","success"
7.17,4.61,164,1,97.17,47.2,"Delta","database","critica","success"
10.75,8.88,164,4,48.63,30.33,"Alpha","api","media","failed"
18.03,2.75,167,0,42.26,10.9,"Alpha","core","media","success"
17.14,6,173,1,45.83,6.27,"Delta","core","baja","success"
14.67,14.84,149,1,82.35,19.86,"Delta","database","media","success"
3.43,5.96,155,4,81.52,13.23,"Gamma","api","alta","success"
42.16,4.27,184,4,72.96,16.72,"Alpha","api","baja","success"
26.24,2.29,141,0,71.13,50.94,"Gamma","ui","media","success"
11.1,13.76,160,0,79.41,23.99,"Alpha","database","alta","success"
39.69,5.46,163,2,86.75,2.08,"Delta","core","media","success"
21.83,5.55,149,1,79.1,4.71,"Gamma","core","critica","success"
25.09,3.41,135,0,89.37,2.58,"Delta","ui","baja","success"
35.62,9.07,149,3,90.43,8.84,"Gamma","core","baja","failed"
29.68,13.47,153,1,62.6,9.21,"Delta","auth","baja","success"
7.8,16.18,141,0,70.05,31.86,"Alpha","database","baja","success"
15.49,18.57,150,3,82.45,24.62,"Delta","auth","media","success"
42.87,11.31,149,1,98.87,10.42,"Beta","auth","baja","success"
9.69,13.41,141,2,77.84,71.18,"Beta","ui","media","success"
34.14,1.01,173,0,65.63,36.31,"Alpha","database","baja","success"
21.47,18.15,156,1,45.33,8.01,"Beta","database","media","success"
7.65,6.27,132,1,70.64,92.63,"Gamma","database","baja","failed"
10.43,6.67,143,3,91.32,42.27,"Beta","auth","media","success"
30.88,15.36,151,0,94.96,78.79,"Delta","ui","baja","success"
7.5,2.25,146,3,54.35,5.38,"Beta","core","alta","success"
19.58,19.39,141,0,76.79,7.79,"Delta","database","baja","success"
21.13,16.77,161,1,92.49,1.05,"Alpha","database","media","success"
28.6,3.08,149,2,40.05,9.05,"Beta","core","baja","failed"
12.43,2.86,163,1,42.2,16.93,"Alpha","database","critica","success"
21.69,8.49,140,0,63.55,39.16,"Delta","database","baja","success"
8.7,2.66,121,1,74.48,11.21,"Beta","auth","media","success"
38.81,9.62,147,2,57.63,12.08,"Gamma","api","media","success"
8.31,15.68,159,1,90.59,16.12,"Alpha","ui","media","success"
5.34,5.02,133,1,97.75,31.45,"Alpha","auth","media","success"
40.36,8.05,163,1,51.3,6.14,"Beta","database","baja","rolled_back"
14.58,2.13,145,0,60.37,42.62,"Alpha","api","baja","success"
34.22,4.11,148,0,45.05,14.8,"Alpha","database","media","success"
18.97,19.36,155,0,60.62,41.33,"Beta","api","media","success"
21.01,13.82,142,1,57.49,58.18,"Delta","core","baja","success"
8.45,18.64,154,1,44.86,42.58,"Gamma","auth","alta","success"
7.79,12.03,162,0,97.55,42.7,"Delta","ui","critica","success"
7.99,2.06,136,1,63.35,53.68,"Delta","database","baja","success"
23.88,16.98,166,1,61.73,41.32,"Delta","database","baja","success"
22.94,1.08,177,2,59.13,61.85,"Delta","database","critica","success"
28.31,16.39,149,0,79.31,1.19,"Gamma","api","baja","success"
20.96,8.12,159,1,48.58,1.21,"Beta","auth","alta","success"
3.92,3.3,146,0,44.04,46.96,"Beta","api","baja","success"
1.73,13.5,125,2,77.53,12.12,"Gamma","database","alta","success"
11.15,12.56,163,1,84.83,27.79,"Alpha","ui","media","success"
38.52,9.25,137,0,63.49,4.17,"Alpha","auth","media","success"
13.13,16.23,150,1,81.05,17.86,"Alpha","core","baja","success"
27.54,17.48,162,1,74.22,0.7,"Delta","database","media","failed"
27.97,19.73,162,1,82.3,46.61,"Alpha","core","media","failed"
44.66,8.35,158,2,51.86,52.35,"Gamma","auth","alta","success"
9.82,7.37,171,0,53.21,72.09,"Gamma","auth","baja","rolled_back"
34.27,2.88,136,0,54.94,9.04,"Delta","auth","baja","rolled_back"
12.04,19.82,131,2,45.64,9.24,"Beta","auth","baja","success"
15.74,18.75,142,1,88.54,8,"Beta","auth","baja","success"
1.65,18.81,135,0,76.52,27.12,"Delta","database","media","success"
44.89,8.45,159,1,65.62,8.17,"Delta","core","critica","success"
20.56,15.56,143,0,85.07,28.41,"Delta","core","critica","success"
44.9,8.07,153,1,45.81,33.31,"Delta","auth","baja","success"
10.06,1.14,160,1,85.29,15.06,"Alpha","api","baja","success"
6.35,8.23,147,0,80.32,22.06,"Beta","auth","critica","success"
12.41,19.2,145,1,86.25,5.01,"Beta","api","baja","success"
31.1,10.69,158,2,45.19,1.16,"Beta","api","alta","success"
26.61,13.64,132,1,95.86,31.09,"Gamma","ui","media","success"
19.61,0.7,140,1,78.45,142.77,"Beta","api","baja","success"
33.22,10.36,149,0,89.26,26.16,"Beta","core","media","success"
26.48,15.18,136,2,46.77,8.79,"Beta","database","baja","success"
26.63,9.31,162,0,60.26,9.01,"Delta","api","media","success"
27.16,15.41,150,2,88.4,19.55,"Gamma","api","baja","failed"
11.2,11.47,142,0,58.7,3.12,"Delta","ui","media","success"
6,14.84,156,1,50.08,2.37,"Delta","ui","media","success"
33.54,14.74,148,0,41.3,29.43,"Alpha","database","media","success"
28.14,7.14,149,3,45.88,2.9,"Alpha","core","baja","success"
42.88,14.1,134,2,56.64,5.38,"Gamma","api","baja","success"
43.25,11.02,144,2,94.72,20.67,"Alpha","ui","media","success"
33.9,17.64,138,2,86.56,18.91,"Alpha","api","baja","success"
20.42,1.98,159,1,67.47,21.85,"Beta","core","baja","success"
9.1,7.84,128,1,67.63,3.31,"Beta","auth","baja","rolled_back"
20.44,12.99,148,0,73.95,8.73,"Beta","auth","media","failed"
34.67,0.99,166,0,86.54,15.8,"Delta","auth","media","failed"
41.48,4.54,139,1,51.64,8.48,"Delta","auth","critica","success"
40.94,12.86,136,1,90.52,48.96,"Delta","ui","media","success"
36.97,18.17,144,0,62.6,13.25,"Beta","database","media","success"
10.19,10.17,160,1,89.29,73.08,"Alpha","ui","baja","success"
3.66,3.96,166,0,41.74,4.41,"Gamma","api","critica","success"
22.33,15.22,149,1,98.87,5.26,"Gamma","database","alta","success"
27.18,0.88,169,2,81.83,8.63,"Alpha","core","baja","success"
5.7,12.59,173,0,87.74,72.77,"Alpha","api","alta","failed"
42.86,11.59,155,1,70.91,16.63,"Gamma","ui","critica","success"
8.58,3.45,158,0,58.07,53.54,"Delta","ui","critica","success"
41.59,1.5,141,0,47.68,8.9,"Beta","auth","baja","success"
7.06,1.32,134,1,55.26,23.94,"Alpha","ui","alta","success"
30.33,3.95,137,0,87.94,36.08,"Gamma","auth","baja","success"
35.61,5.28,112,1,96.62,5.95,"Alpha","core","alta","success"
34.76,15.89,141,4,81.72,11.46,"Alpha","auth","baja","success"
30.76,3.89,142,2,69.73,3.81,"Gamma","core","critica","success"
6.53,19.4,159,0,66.91,38.01,"Delta","core","baja","success"
38.53,10.08,158,0,91.82,11.46,"Beta","database","baja","success"
28.38,8.23,154,1,49.38,7.71,"Gamma","database","critica","success"
37.88,10.44,130,1,62.98,7.83,"Delta","database","baja","success"
8.89,16.77,161,2,55.54,8.51,"Gamma","core","media","failed"
1.95,1.59,134,1,54.98,1.07,"Beta","auth","baja","success"
15.57,2.14,147,3,57.95,27.31,"Gamma","api","baja","success"
13.23,18.69,143,0,87.46,0.34,"Alpha","core","alta","rolled_back"
37.4,19.19,153,1,51.54,26.18,"Beta","database","baja","success"
42.11,8.24,138,1,42.18,2.41,"Delta","auth","baja","success"
7.06,10.21,140,4,80.97,18.75,"Delta","core","media","success"
41.23,8.31,146,1,68.83,47.3,"Delta","api","baja","success"
27.83,4.75,146,3,82.9,3.04,"Alpha","ui","baja","failed"
18.91,15.1,147,1,41.39,2.55,"Alpha","ui","media","failed"
30.46,13.26,151,0,61.67,13.27,"Beta","ui","alta","success"
34.89,10.65,144,1,91.7,28.56,"Alpha","core","media","failed"
24.2,4.58,159,1,57.84,0.09,"Delta","auth","baja","failed"
18.66,14.86,143,3,57.07,3.67,"Delta","auth","alta","success"
43.51,10.64,133,0,91.99,9.54,"Delta","api","media","success"
3.63,3.76,178,1,59.66,4.27,"Alpha","ui","baja","success"
8.17,11.04,127,2,50.57,4.78,"Alpha","core","baja","success"
31.81,7.87,150,1,86.99,0.67,"Delta","database","alta","success"
33.16,17.64,162,1,57.72,39.9,"Beta","database","baja","success"
6.21,17.46,135,0,44.24,8.3,"Delta","ui","baja","success"
21.71,6.07,147,2,56.8,19.37,"Delta","ui","baja","success"
29.43,6.35,157,2,44.36,21.07,"Delta","ui","alta","success"
18.77,7.4,136,1,66.27,35.26,"Delta","api","alta","success"
44.58,9.53,171,0,72.55,31.55,"Gamma","api","baja","rolled_back"
31.02,11.21,162,3,52.66,48.29,"Gamma","auth","baja","rolled_back"
15.22,9.84,151,1,59.99,7.65,"Beta","api","baja","success"
8.19,16.4,126,0,60.31,19.35,"Delta","core","media","success"
14.6,4.05,170,0,85.16,75.97,"Beta","auth","baja","success"
5.61,19.43,169,3,72.91,26.01,"Gamma","database","media","failed"
2.67,12.92,141,2,78.26,11.7,"Gamma","api","critica","success"
15.01,18.89,150,1,50.89,37.97,"Alpha","ui","alta","success"
33.8,10.65,127,1,80.66,0.48,"Beta","core","baja","success"
43.26,16.71,129,1,59.37,15.02,"Gamma","ui","alta","success"
19.59,19.44,171,4,44.53,32.12,"Alpha","database","media","success"
24.22,1.06,146,0,93.61,11.84,"Beta","core","media","success"
4.44,3.93,162,0,97.33,1.64,"Gamma","ui","media","success"
28.9,16.65,139,0,69.99,68.79,"Gamma","core","media","success"
